GO:0006952	defense response	228	HORVU7Hr1G018600,HORVU4Hr1G080300,HORVU7Hr1G033530,HORVU2Hr1G109010,HORVU6Hr1G031640,HORVU5Hr1G026050,HORVU2Hr1G000290,HORVU5Hr1G001020,HORVU7Hr1G056650,HORVU7Hr1G120930,HORVU5Hr1G095380,HORVU2Hr1G018970,HORVU7Hr1G010680,HORVU2Hr1G017120,HORVU6Hr1G002150,HORVU4Hr1G071790,HORVU1Hr1G008230,HORVU3Hr1G081860,HORVU6Hr1G083390,HORVU2Hr1G119550,HORVU6Hr1G069710,HORVU6Hr1G025290,HORVU3Hr1G006760,HORVU6Hr1G091930,HORVU7Hr1G115960,HORVU3Hr1G080220,HORVU4Hr1G052140,HORVU1Hr1G073820,HORVU2Hr1G044520,HORVU3Hr1G080220,HORVU4Hr1G086500,HORVU1Hr1G063320,HORVU7Hr1G080360,HORVU4Hr1G085990,HORVU5Hr1G104630,HORVU4Hr1G050580,HORVU0Hr1G016330,HORVU5Hr1G068970,HORVU3Hr1G093270,HORVU4Hr1G025130,HORVU2Hr1G077500,HORVU1Hr1G068280,HORVU5Hr1G083260,HORVU5Hr1G084650,HORVU5Hr1G028460,HORVU2Hr1G027750,HORVU1Hr1G052110,HORVU3Hr1G075090,HORVU6Hr1G022680,HORVU4Hr1G003090,HORVU6Hr1G079630,HORVU1Hr1G004430,HORVU2Hr1G085270,HORVU2Hr1G118780,HORVU1Hr1G053000,HORVU3Hr1G016340,HORVU6Hr1G004090,HORVU7Hr1G118880,HORVU4Hr1G050210,HORVU1Hr1G073170,HORVU3Hr1G026840,HORVU6Hr1G000620,HORVU5Hr1G017540,HORVU4Hr1G000960,HORVU6Hr1G074640,HORVU4Hr1G050130,HORVU2Hr1G067610,HORVU3Hr1G006790,HORVU5Hr1G106640,HORVU2Hr1G102010,HORVU2Hr1G007650,HORVU4Hr1G015940,HORVU6Hr1G010460,HORVU1Hr1G063930,HORVU2Hr1G108600,HORVU5Hr1G092770,HORVU2Hr1G036980,HORVU5Hr1G068380,HORVU5Hr1G023720,HORVU1Hr1G070640,HORVU3Hr1G104770,HORVU2Hr1G038230,HORVU4Hr1G070970,HORVU4Hr1G063980,HORVU2Hr1G077110,HORVU1Hr1G017670,HORVU2Hr1G112360,HORVU4Hr1G018270,HORVU4Hr1G018260,HORVU5Hr1G098390,HORVU3Hr1G029430,HORVU2Hr1G117450,HORVU3Hr1G099740,HORVU7Hr1G089880,HORVU4Hr1G022770,HORVU2Hr1G081230,HORVU1Hr1G061270,HORVU3Hr1G099710,HORVU5Hr1G046520,HORVU5Hr1G087670,HORVU2Hr1G068150,HORVU7Hr1G030090,HORVU6Hr1G018620,HORVU4Hr1G027740,HORVU2Hr1G044280,HORVU4Hr1G054870,HORVU4Hr1G054870,HORVU7Hr1G082760,HORVU5Hr1G093250,HORVU6Hr1G032050,HORVU5Hr1G046200,HORVU2Hr1G116960,HORVU3Hr1G068430,HORVU1Hr1G068200,HORVU2Hr1G071480,HORVU4Hr1G018230,HORVU3Hr1G057090,HORVU0Hr1G022030,HORVU2Hr1G026240,HORVU1Hr1G094460,HORVU3Hr1G081170,HORVU5Hr1G058170,HORVU5Hr1G060730,HORVU3Hr1G056580,HORVU5Hr1G045920,HORVU3Hr1G107200,HORVU3Hr1G037280,HORVU5Hr1G039870,HORVU2Hr1G088560,HORVU5Hr1G058910,HORVU5Hr1G069600,HORVU7Hr1G041300,HORVU1Hr1G069180,HORVU7Hr1G046430,HORVU3Hr1G070020,HORVU5Hr1G052820,HORVU6Hr1G013710,HORVU1Hr1G010250,HORVU5Hr1G083240,HORVU1Hr1G013600,HORVU7Hr1G021180,HORVU1Hr1G095440,HORVU3Hr1G039790,HORVU1Hr1G050850,HORVU2Hr1G038570,HORVU5Hr1G001690,HORVU5Hr1G056360,HORVU5Hr1G074340,HORVU2Hr1G092060,HORVU3Hr1G068410,HORVU2Hr1G029480,HORVU2Hr1G028540,HORVU7Hr1G020510,HORVU5Hr1G103820,HORVU1Hr1G067110,HORVU1Hr1G050600,HORVU0Hr1G000950,HORVU6Hr1G032050,HORVU0Hr1G010810,HORVU5Hr1G007840,HORVU2Hr1G108350,HORVU1Hr1G051500,HORVU7Hr1G040730,HORVU3Hr1G013060,HORVU7Hr1G106510,HORVU3Hr1G003880,HORVU2Hr1G039670,HORVU5Hr1G006710,HORVU7Hr1G099340,HORVU5Hr1G061150,HORVU2Hr1G045120,HORVU2Hr1G106210,HORVU4Hr1G076850,HORVU5Hr1G007670,HORVU7Hr1G013300,HORVU3Hr1G113640,HORVU1Hr1G083050,HORVU7Hr1G078360,HORVU7Hr1G078320,HORVU5Hr1G083330,HORVU0Hr1G004060,HORVU6Hr1G017850,HORVU1Hr1G086580,HORVU0Hr1G039840,HORVU3Hr1G003920,HORVU2Hr1G093660,HORVU4Hr1G082400,HORVU2Hr1G006480,HORVU3Hr1G002150,HORVU5Hr1G110990,HORVU7Hr1G093710,HORVU1Hr1G066650,HORVU6Hr1G033290,HORVU2Hr1G039890,HORVU4Hr1G078500,HORVU7Hr1G031170,HORVU1Hr1G063030,HORVU2Hr1G027210,HORVU7Hr1G002900,HORVU3Hr1G064130,HORVU3Hr1G073090,HORVU1Hr1G000260,HORVU5Hr1G082830,HORVU2Hr1G007610,HORVU5Hr1G006960,HORVU7Hr1G091100,HORVU5Hr1G118060,HORVU7Hr1G002960,HORVU5Hr1G075510,HORVU5Hr1G106010,HORVU6Hr1G086480,HORVU5Hr1G085100,HORVU1Hr1G086050,HORVU3Hr1G090450,HORVU6Hr1G037680,HORVU4Hr1G010540,HORVU5Hr1G114500,HORVU7Hr1G110380,HORVU3Hr1G052570,HORVU0Hr1G011840,HORVU1Hr1G090460,HORVU4Hr1G067180,HORVU1Hr1G058400,HORVU4Hr1G008550,HORVU3Hr1G004100,HORVU1Hr1G064440,HORVU1Hr1G063510,HORVU5Hr1G093970
GO:0006953	acute-phase response	2	HORVU5Hr1G072490,HORVU7Hr1G045890
GO:0006954	inflammatory response	22	HORVU1Hr1G047060,HORVU5Hr1G054480,HORVU5Hr1G018850,HORVU3Hr1G074800,HORVU2Hr1G061710,HORVU7Hr1G097670,HORVU3Hr1G076890,HORVU2Hr1G083710,HORVU2Hr1G079820,HORVU7Hr1G071940,HORVU5Hr1G047530,HORVU5Hr1G046140,HORVU1Hr1G073640,HORVU5Hr1G003820,HORVU5Hr1G092580,HORVU2Hr1G023150,HORVU0Hr1G016930,HORVU7Hr1G115270,HORVU7Hr1G002820,HORVU6Hr1G004040,HORVU7Hr1G021350,HORVU7Hr1G115270
GO:0006955	immune response	106	HORVU2Hr1G017210,HORVU1Hr1G092600,HORVU2Hr1G092840,HORVU7Hr1G034680,HORVU2Hr1G076160,HORVU0Hr1G014270,HORVU1Hr1G079890,HORVU4Hr1G026210,HORVU3Hr1G058820,HORVU4Hr1G070620,HORVU6Hr1G064470,HORVU5Hr1G073380,HORVU7Hr1G029950,HORVU5Hr1G054480,HORVU1Hr1G040160,HORVU2Hr1G051260,HORVU5Hr1G106140,HORVU5Hr1G092740,HORVU5Hr1G109730,HORVU6Hr1G080600,HORVU4Hr1G023670,HORVU5Hr1G049630,HORVU1Hr1G041720,HORVU7Hr1G100690,HORVU1Hr1G053000,HORVU3Hr1G071800,HORVU3Hr1G108630,HORVU7Hr1G095890,HORVU7Hr1G036690,HORVU3Hr1G029760,HORVU6Hr1G017680,HORVU0Hr1G009550,HORVU4Hr1G063980,HORVU2Hr1G077110,HORVU7Hr1G040800,HORVU5Hr1G046160,HORVU4Hr1G043490,HORVU5Hr1G071860,HORVU5Hr1G046140,HORVU1Hr1G080640,HORVU7Hr1G092720,HORVU6Hr1G093520,HORVU3Hr1G059610,HORVU5Hr1G123410,HORVU7Hr1G120120,HORVU2Hr1G121250,HORVU6Hr1G075900,HORVU2Hr1G116630,HORVU6Hr1G032890,HORVU6Hr1G018620,HORVU0Hr1G035920,HORVU5Hr1G047890,HORVU0Hr1G016130,HORVU7Hr1G028950,HORVU2Hr1G068780,HORVU7Hr1G104830,HORVU4Hr1G070860,HORVU3Hr1G034860,HORVU3Hr1G031800,HORVU6Hr1G021150,HORVU5Hr1G021070,HORVU2Hr1G074360,HORVU2Hr1G090260,HORVU3Hr1G083710,HORVU5Hr1G003820,HORVU5Hr1G092580,HORVU5Hr1G098320,HORVU3Hr1G081250,HORVU7Hr1G094310,HORVU2Hr1G072270,HORVU3Hr1G015180,HORVU7Hr1G102150,HORVU1Hr1G030630,HORVU4Hr1G008610,HORVU6Hr1G052850,HORVU3Hr1G083280,HORVU1Hr1G049520,HORVU7Hr1G113650,HORVU1Hr1G031310,HORVU5Hr1G026770,HORVU3Hr1G097400,HORVU2Hr1G023660,HORVU2Hr1G039670,HORVU6Hr1G004040,HORVU6Hr1G064120,HORVU2Hr1G038480,HORVU6Hr1G077770,HORVU7Hr1G035790,HORVU3Hr1G029750,HORVU1Hr1G047390,HORVU4Hr1G078920,HORVU5Hr1G066720,HORVU6Hr1G063400,HORVU7Hr1G024900,HORVU6Hr1G048090,HORVU5Hr1G092330,HORVU6Hr1G016930,HORVU5Hr1G049980,HORVU0Hr1G011840,HORVU4Hr1G052650,HORVU5Hr1G046260,HORVU0Hr1G017110,HORVU2Hr1G082280,HORVU3Hr1G041160,HORVU3Hr1G057320,HORVU2Hr1G114380
GO:0006963	positive regulation of antibacterial peptide biosynthetic process	4	HORVU1Hr1G077820,HORVU2Hr1G027290,HORVU1Hr1G094870,HORVU1Hr1G005980
GO:0006970	response to osmotic stress	35	HORVU7Hr1G026970,HORVU4Hr1G054610,HORVU6Hr1G077710,HORVU2Hr1G038740,HORVU5Hr1G027240,HORVU3Hr1G074350,HORVU5Hr1G002510,HORVU3Hr1G084640,HORVU2Hr1G091220,HORVU1Hr1G053440,HORVU7Hr1G082230,HORVU2Hr1G055140,HORVU7Hr1G033230,HORVU1Hr1G060060,HORVU7Hr1G053170,HORVU2Hr1G015480,HORVU1Hr1G044810,HORVU3Hr1G088490,HORVU6Hr1G075630,HORVU5Hr1G003820,HORVU7Hr1G073060,HORVU2Hr1G030870,HORVU5Hr1G120400,HORVU2Hr1G089940,HORVU2Hr1G046600,HORVU2Hr1G099870,HORVU0Hr1G006810,HORVU5Hr1G001400,HORVU4Hr1G015400,HORVU0Hr1G014490,HORVU5Hr1G053020,HORVU2Hr1G105740,HORVU5Hr1G018730,HORVU1Hr1G086070,HORVU7Hr1G030040
GO:0006971	hypotonic response	5	HORVU3Hr1G076520,HORVU2Hr1G038330,HORVU1Hr1G057140,HORVU3Hr1G066020,HORVU5Hr1G023000
GO:0006972	hyperosmotic response	52	HORVU1Hr1G047710,HORVU4Hr1G050700,HORVU7Hr1G095570,HORVU3Hr1G078670,HORVU3Hr1G104350,HORVU2Hr1G085000,HORVU6Hr1G062980,HORVU2Hr1G047960,HORVU2Hr1G000280,HORVU2Hr1G038950,HORVU2Hr1G103780,HORVU5Hr1G084100,HORVU7Hr1G028350,HORVU1Hr1G048620,HORVU3Hr1G030460,HORVU5Hr1G124010,HORVU3Hr1G020390,HORVU7Hr1G098010,HORVU5Hr1G059970,HORVU3Hr1G031620,HORVU2Hr1G054100,HORVU6Hr1G082360,HORVU2Hr1G113730,HORVU4Hr1G085250,HORVU5Hr1G025760,HORVU7Hr1G095080,HORVU2Hr1G097780,HORVU4Hr1G065800,HORVU1Hr1G017570,HORVU3Hr1G056630,HORVU2Hr1G092460,HORVU4Hr1G000730,HORVU4Hr1G031620,HORVU3Hr1G031680,HORVU2Hr1G036930,HORVU6Hr1G064620,HORVU4Hr1G084510,HORVU2Hr1G033060,HORVU4Hr1G014530,HORVU3Hr1G116790,HORVU2Hr1G052880,HORVU4Hr1G080640,HORVU3Hr1G034670,HORVU1Hr1G043890,HORVU4Hr1G054770,HORVU3Hr1G106650,HORVU7Hr1G010130,HORVU7Hr1G081590,HORVU4Hr1G058220,HORVU5Hr1G096860,HORVU5Hr1G095910,HORVU1Hr1G050960
GO:0006974	cellular response to DNA damage stimulus	53	HORVU6Hr1G020820,HORVU3Hr1G089250,HORVU7Hr1G110930,HORVU1Hr1G059680,HORVU7Hr1G050560,HORVU7Hr1G039430,HORVU6Hr1G016420,HORVU0Hr1G018370,HORVU7Hr1G029310,HORVU1Hr1G039010,HORVU4Hr1G071920,HORVU3Hr1G104070,HORVU3Hr1G015600,HORVU4Hr1G051680,HORVU5Hr1G125650,HORVU3Hr1G093980,HORVU1Hr1G019640,HORVU2Hr1G085300,HORVU2Hr1G079900,HORVU5Hr1G060060,HORVU4Hr1G074650,HORVU6Hr1G077520,HORVU4Hr1G065180,HORVU7Hr1G090100,HORVU3Hr1G055740,HORVU5Hr1G079500,HORVU7Hr1G086640,HORVU5Hr1G057560,HORVU4Hr1G061080,HORVU2Hr1G079580,HORVU6Hr1G057090,HORVU6Hr1G051740,HORVU1Hr1G069210,HORVU5Hr1G023980,HORVU4Hr1G048110,HORVU1Hr1G033270,HORVU5Hr1G120400,HORVU3Hr1G032740,HORVU5Hr1G040160,HORVU7Hr1G107050,HORVU4Hr1G000770,HORVU3Hr1G067440,HORVU2Hr1G084110,HORVU7Hr1G033490,HORVU3Hr1G003900,HORVU1Hr1G060380,HORVU2Hr1G012380,HORVU4Hr1G043990,HORVU6Hr1G078470,HORVU7Hr1G012810,HORVU0Hr1G010010,HORVU4Hr1G015340,HORVU7Hr1G066300
GO:0006975	DNA damage induced protein phosphorylation	1	HORVU3Hr1G000420
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	37	HORVU2Hr1G077540,HORVU2Hr1G104440,HORVU7Hr1G074840,HORVU5Hr1G122560,HORVU4Hr1G076770,HORVU6Hr1G087650,HORVU6Hr1G054100,HORVU3Hr1G037790,HORVU2Hr1G014000,HORVU1Hr1G025690,HORVU1Hr1G023660,HORVU4Hr1G055060,HORVU4Hr1G040770,HORVU1Hr1G028190,HORVU2Hr1G034690,HORVU2Hr1G083860,HORVU2Hr1G083850,HORVU7Hr1G022970,HORVU6Hr1G079680,HORVU6Hr1G036990,HORVU7Hr1G032070,HORVU4Hr1G071480,HORVU4Hr1G002140,HORVU1Hr1G068490,HORVU5Hr1G083350,HORVU1Hr1G028190,HORVU4Hr1G063820,HORVU6Hr1G021020,HORVU5Hr1G065220,HORVU6Hr1G032570,HORVU2Hr1G043020,HORVU1Hr1G084450,HORVU7Hr1G032070,HORVU1Hr1G023660,HORVU3Hr1G037790,HORVU5Hr1G096470,HORVU3Hr1G068660
GO:0006979	response to oxidative stress	169	HORVU5Hr1G098910,HORVU3Hr1G083840,HORVU7Hr1G031140,HORVU1Hr1G075160,HORVU3Hr1G077890,HORVU2Hr1G107550,HORVU2Hr1G123200,HORVU5Hr1G113010,HORVU3Hr1G084830,HORVU6Hr1G093940,HORVU7Hr1G028240,HORVU2Hr1G042120,HORVU1Hr1G060090,HORVU4Hr1G057580,HORVU4Hr1G049590,HORVU7Hr1G090920,HORVU6Hr1G066340,HORVU3Hr1G078670,HORVU7Hr1G030810,HORVU5Hr1G109760,HORVU6Hr1G020400,HORVU6Hr1G078660,HORVU2Hr1G093490,HORVU2Hr1G040310,HORVU4Hr1G016640,HORVU7Hr1G050240,HORVU6Hr1G052970,HORVU0Hr1G005020,HORVU7Hr1G093400,HORVU7Hr1G082710,HORVU5Hr1G033960,HORVU5Hr1G092880,HORVU4Hr1G009270,HORVU3Hr1G085760,HORVU3Hr1G039120,HORVU0Hr1G016330,HORVU7Hr1G089280,HORVU5Hr1G125650,HORVU0Hr1G000200,HORVU1Hr1G077820,HORVU3Hr1G074800,HORVU1Hr1G075780,HORVU3Hr1G063590,HORVU1Hr1G020620,HORVU7Hr1G089700,HORVU3Hr1G039120,HORVU2Hr1G033970,HORVU2Hr1G026380,HORVU3Hr1G071820,HORVU5Hr1G054060,HORVU7Hr1G051570,HORVU4Hr1G058720,HORVU5Hr1G070460,HORVU7Hr1G050240,HORVU1Hr1G045190,HORVU4Hr1G057210,HORVU3Hr1G064300,HORVU4Hr1G090210,HORVU1Hr1G017120,HORVU1Hr1G024670,HORVU1Hr1G071200,HORVU4Hr1G002160,HORVU1Hr1G048450,HORVU2Hr1G079960,HORVU1Hr1G075050,HORVU5Hr1G050330,HORVU2Hr1G071860,HORVU2Hr1G097130,HORVU2Hr1G079820,HORVU1Hr1G048250,HORVU2Hr1G106880,HORVU6Hr1G058820,HORVU5Hr1G116590,HORVU0Hr1G027050,HORVU4Hr1G063830,HORVU1Hr1G091500,HORVU4Hr1G090150,HORVU2Hr1G006250,HORVU5Hr1G092960,HORVU5Hr1G072520,HORVU7Hr1G089210,HORVU1Hr1G080330,HORVU4Hr1G010720,HORVU1Hr1G086310,HORVU7Hr1G082330,HORVU4Hr1G081100,HORVU3Hr1G084470,HORVU1Hr1G077910,HORVU2Hr1G053570,HORVU1Hr1G019340,HORVU1Hr1G064890,HORVU5Hr1G059840,HORVU4Hr1G000660,HORVU7Hr1G022970,HORVU7Hr1G045600,HORVU4Hr1G003190,HORVU5Hr1G073350,HORVU1Hr1G093900,HORVU5Hr1G072930,HORVU2Hr1G089440,HORVU3Hr1G098020,HORVU2Hr1G086390,HORVU2Hr1G117740,HORVU6Hr1G072100,HORVU4Hr1G007990,HORVU7Hr1G027930,HORVU5Hr1G111360,HORVU2Hr1G124310,HORVU7Hr1G094580,HORVU2Hr1G123750,HORVU3Hr1G037720,HORVU5Hr1G068630,HORVU4Hr1G076960,HORVU7Hr1G084590,HORVU3Hr1G016430,HORVU4Hr1G061190,HORVU5Hr1G073450,HORVU5Hr1G120400,HORVU2Hr1G101730,HORVU3Hr1G053540,HORVU3Hr1G071820,HORVU4Hr1G083510,HORVU3Hr1G096650,HORVU7Hr1G092370,HORVU6Hr1G063800,HORVU2Hr1G082130,HORVU4Hr1G079950,HORVU7Hr1G115580,HORVU2Hr1G097410,HORVU6Hr1G058840,HORVU5Hr1G094810,HORVU3Hr1G020240,HORVU6Hr1G074060,HORVU2Hr1G098110,HORVU2Hr1G044910,HORVU6Hr1G054770,HORVU2Hr1G083080,HORVU5Hr1G115880,HORVU2Hr1G014240,HORVU3Hr1G015640,HORVU4Hr1G035380,HORVU6Hr1G068850,HORVU7Hr1G089270,HORVU7Hr1G042220,HORVU6Hr1G029640,HORVU1Hr1G016770,HORVU7Hr1G089230,HORVU1Hr1G002090,HORVU1Hr1G072780,HORVU2Hr1G123760,HORVU7Hr1G012530,HORVU6Hr1G018690,HORVU4Hr1G079830,HORVU7Hr1G021350,HORVU1Hr1G090100,HORVU5Hr1G023140,HORVU4Hr1G062830,HORVU6Hr1G006840,HORVU2Hr1G026450,HORVU4Hr1G012850,HORVU7Hr1G089480,HORVU3Hr1G080730,HORVU6Hr1G090330,HORVU1Hr1G005980,HORVU7Hr1G031720,HORVU4Hr1G056550,HORVU7Hr1G110440,HORVU3Hr1G083310,HORVU1Hr1G072890
GO:0006982	response to lipid hydroperoxide	2	HORVU2Hr1G065120,HORVU4Hr1G027040
GO:0006983	ER overload response	6	HORVU3Hr1G034440,HORVU6Hr1G014450,HORVU1Hr1G048580,HORVU0Hr1G001340,HORVU6Hr1G008880,HORVU3Hr1G026020
GO:0006984	ER-nucleus signaling pathway	310	HORVU4Hr1G078690,HORVU5Hr1G029060,HORVU7Hr1G113850,HORVU1Hr1G063380,HORVU3Hr1G040920,HORVU1Hr1G073870,HORVU1Hr1G080820,HORVU2Hr1G123200,HORVU4Hr1G003220,HORVU4Hr1G071070,HORVU3Hr1G018030,HORVU3Hr1G078840,HORVU1Hr1G008350,HORVU5Hr1G062290,HORVU5Hr1G088700,HORVU5Hr1G073410,HORVU6Hr1G077260,HORVU5Hr1G018160,HORVU2Hr1G079420,HORVU2Hr1G041630,HORVU7Hr1G095570,HORVU1Hr1G066630,HORVU4Hr1G023810,HORVU2Hr1G025890,HORVU2Hr1G071850,HORVU7Hr1G055570,HORVU7Hr1G008470,HORVU1Hr1G083750,HORVU0Hr1G023200,HORVU3Hr1G098730,HORVU3Hr1G055730,HORVU6Hr1G034570,HORVU0Hr1G016050,HORVU5Hr1G027590,HORVU3Hr1G089830,HORVU3Hr1G102890,HORVU0Hr1G015710,HORVU5Hr1G096340,HORVU5Hr1G096210,HORVU1Hr1G047350,HORVU5Hr1G059430,HORVU7Hr1G035500,HORVU2Hr1G023350,HORVU4Hr1G071960,HORVU2Hr1G025450,HORVU5Hr1G073500,HORVU5Hr1G016730,HORVU6Hr1G077860,HORVU1Hr1G081950,HORVU1Hr1G068580,HORVU4Hr1G019930,HORVU4Hr1G003110,HORVU3Hr1G088860,HORVU1Hr1G009200,HORVU4Hr1G019530,HORVU4Hr1G011760,HORVU4Hr1G058720,HORVU3Hr1G068000,HORVU7Hr1G097740,HORVU4Hr1G022810,HORVU3Hr1G050990,HORVU5Hr1G045690,HORVU4Hr1G057200,HORVU5Hr1G005780,HORVU2Hr1G073920,HORVU3Hr1G063660,HORVU1Hr1G007310,HORVU4Hr1G052330,HORVU3Hr1G055450,HORVU4Hr1G055500,HORVU1Hr1G092710,HORVU2Hr1G025270,HORVU6Hr1G018280,HORVU7Hr1G099370,HORVU7Hr1G107590,HORVU4Hr1G015560,HORVU1Hr1G068660,HORVU6Hr1G021480,HORVU6Hr1G034030,HORVU3Hr1G036380,HORVU1Hr1G059050,HORVU2Hr1G110680,HORVU4Hr1G015550,HORVU7Hr1G054760,HORVU7Hr1G117970,HORVU5Hr1G111870,HORVU6Hr1G060150,HORVU5Hr1G124010,HORVU6Hr1G050710,HORVU6Hr1G062050,HORVU5Hr1G116590,HORVU6Hr1G091700,HORVU7Hr1G113510,HORVU3Hr1G074640,HORVU2Hr1G044270,HORVU3Hr1G092240,HORVU2Hr1G004130,HORVU1Hr1G070730,HORVU5Hr1G089260,HORVU5Hr1G069980,HORVU5Hr1G123160,HORVU5Hr1G071940,HORVU7Hr1G010300,HORVU5Hr1G027570,HORVU3Hr1G006800,HORVU1Hr1G085480,HORVU1Hr1G002410,HORVU5Hr1G105340,HORVU4Hr1G068540,HORVU5Hr1G053840,HORVU5Hr1G114030,HORVU5Hr1G020530,HORVU7Hr1G073300,HORVU4Hr1G067920,HORVU5Hr1G096360,HORVU1Hr1G074890,HORVU2Hr1G031310,HORVU2Hr1G011690,HORVU4Hr1G022720,HORVU7Hr1G113110,HORVU5Hr1G110900,HORVU5Hr1G106000,HORVU1Hr1G055300,HORVU4Hr1G010650,HORVU2Hr1G086370,HORVU1Hr1G064470,HORVU3Hr1G091120,HORVU2Hr1G096270,HORVU2Hr1G085560,HORVU5Hr1G016320,HORVU7Hr1G119590,HORVU4Hr1G090650,HORVU2Hr1G080590,HORVU4Hr1G003040,HORVU7Hr1G091360,HORVU3Hr1G099530,HORVU7Hr1G072610,HORVU1Hr1G078910,HORVU4Hr1G050250,HORVU4Hr1G016340,HORVU6Hr1G028790,HORVU5Hr1G046350,HORVU4Hr1G065800,HORVU5Hr1G103770,HORVU3Hr1G079010,HORVU5Hr1G065420,HORVU2Hr1G095410,HORVU5Hr1G023160,HORVU3Hr1G088590,HORVU5Hr1G094490,HORVU1Hr1G074960,HORVU2Hr1G082140,HORVU5Hr1G018930,HORVU3Hr1G105460,HORVU5Hr1G101740,HORVU6Hr1G020860,HORVU7Hr1G042170,HORVU3Hr1G050340,HORVU5Hr1G068610,HORVU5Hr1G039870,HORVU7Hr1G088560,HORVU6Hr1G037760,HORVU1Hr1G022370,HORVU1Hr1G064470,HORVU3Hr1G069780,HORVU3Hr1G109760,HORVU5Hr1G068320,HORVU1Hr1G074310,HORVU5Hr1G103070,HORVU6Hr1G053090,HORVU2Hr1G119220,HORVU1Hr1G028280,HORVU5Hr1G113240,HORVU1Hr1G076950,HORVU2Hr1G104690,HORVU4Hr1G050190,HORVU3Hr1G086400,HORVU7Hr1G008760,HORVU7Hr1G051430,HORVU3Hr1G084620,HORVU5Hr1G068230,HORVU7Hr1G085010,HORVU3Hr1G070600,HORVU6Hr1G059500,HORVU7Hr1G043490,HORVU4Hr1G060440,HORVU4Hr1G004070,HORVU6Hr1G071810,HORVU5Hr1G051310,HORVU7Hr1G031800,HORVU3Hr1G085930,HORVU3Hr1G079040,HORVU3Hr1G084360,HORVU5Hr1G074270,HORVU2Hr1G091380,HORVU6Hr1G066850,HORVU6Hr1G078110,HORVU3Hr1G006830,HORVU3Hr1G024220,HORVU5Hr1G016320,HORVU2Hr1G081790,HORVU1Hr1G060810,HORVU3Hr1G075850,HORVU4Hr1G011760,HORVU6Hr1G063580,HORVU7Hr1G038570,HORVU7Hr1G056490,HORVU4Hr1G020770,HORVU0Hr1G000950,HORVU2Hr1G044910,HORVU7Hr1G085180,HORVU1Hr1G080290,HORVU4Hr1G066170,HORVU1Hr1G063740,HORVU6Hr1G086560,HORVU7Hr1G074660,HORVU5Hr1G079160,HORVU5Hr1G024550,HORVU2Hr1G095320,HORVU2Hr1G025390,HORVU1Hr1G037570,HORVU6Hr1G035370,HORVU1Hr1G067550,HORVU3Hr1G086500,HORVU3Hr1G087600,HORVU7Hr1G055370,HORVU6Hr1G071860,HORVU4Hr1G025920,HORVU1Hr1G071340,HORVU5Hr1G104840,HORVU7Hr1G036370,HORVU5Hr1G078430,HORVU3Hr1G082540,HORVU1Hr1G012680,HORVU7Hr1G000530,HORVU5Hr1G118590,HORVU2Hr1G044590,HORVU5Hr1G021300,HORVU3Hr1G109200,HORVU6Hr1G084370,HORVU5Hr1G019270,HORVU7Hr1G041160,HORVU5Hr1G111590,HORVU4Hr1G075550,HORVU2Hr1G032290,HORVU1Hr1G049310,HORVU2Hr1G034370,HORVU2Hr1G016580,HORVU4Hr1G063660,HORVU4Hr1G026640,HORVU4Hr1G059260,HORVU3Hr1G047180,HORVU3Hr1G048950,HORVU6Hr1G073610,HORVU2Hr1G100090,HORVU2Hr1G006100,HORVU0Hr1G021390,HORVU3Hr1G039900,HORVU5Hr1G067570,HORVU1Hr1G051440,HORVU7Hr1G117510,HORVU5Hr1G097500,HORVU3Hr1G002820,HORVU5Hr1G098380,HORVU7Hr1G065130,HORVU0Hr1G001750,HORVU4Hr1G086540,HORVU3Hr1G087210,HORVU4Hr1G059390,HORVU3Hr1G095750,HORVU5Hr1G111240,HORVU3Hr1G112370,HORVU4Hr1G002150,HORVU3Hr1G018610,HORVU0Hr1G023710,HORVU4Hr1G081670,HORVU2Hr1G037210,HORVU7Hr1G019400,HORVU6Hr1G035970,HORVU4Hr1G063640,HORVU3Hr1G018820,HORVU1Hr1G083220,HORVU7Hr1G051420,HORVU1Hr1G015810,HORVU2Hr1G070720,HORVU2Hr1G091360,HORVU3Hr1G018690,HORVU6Hr1G092760,HORVU6Hr1G078040,HORVU5Hr1G095030,HORVU1Hr1G093950,HORVU5Hr1G098640,HORVU1Hr1G011920,HORVU1Hr1G061500,HORVU2Hr1G104630,HORVU6Hr1G080670,HORVU5Hr1G023000,HORVU1Hr1G090360,HORVU1Hr1G036970,HORVU3Hr1G117280,HORVU3Hr1G007590,HORVU6Hr1G068610,HORVU4Hr1G076840,HORVU5Hr1G077190,HORVU2Hr1G063910,HORVU1Hr1G050960,HORVU5Hr1G076780,HORVU4Hr1G080570,HORVU2Hr1G065080,HORVU1Hr1G037000
GO:0006986	response to unfolded protein	17	HORVU1Hr1G077070,HORVU1Hr1G027420,HORVU4Hr1G067430,HORVU2Hr1G025930,HORVU1Hr1G087070,HORVU2Hr1G119960,HORVU3Hr1G113710,HORVU3Hr1G081940,HORVU7Hr1G105330,HORVU1Hr1G076090,HORVU6Hr1G016170,HORVU2Hr1G092190,HORVU2Hr1G095340,HORVU6Hr1G061010,HORVU7Hr1G032310,HORVU3Hr1G032480,HORVU2Hr1G025930
